iso3,region,wave,year,studies,var,pct,n
LVA,Eastern Europe & Central Asia,5,2008,EVS,A124_06,21.01,1461
LVA,Eastern Europe & Central Asia,7,2021,EVS,C002,73.36,1311
LVA,Eastern Europe & Central Asia,7,2021,EVS,C002_01,73.36,1311
LVA,Eastern Europe & Central Asia,7,2021,EVS,C001,18.79,1314
LVA,Eastern Europe & Central Asia,7,2021,EVS,C001_01,18.79,1314
LVA,Eastern Europe & Central Asia,7,2021,EVS,G052,33.07,1242
LVA,Eastern Europe & Central Asia,7,2021,EVS,G038,36.05,1260
LVA,Eastern Europe & Central Asia,7,2021,EVS,G040,44.23,1229
LVA,Eastern Europe & Central Asia,7,2021,EVS,G041,65.48,1251
LVA,Eastern Europe & Central Asia,7,2021,EVS,G043,19.87,1152
LVA,Eastern Europe & Central Asia,7,2021,EVS,E161,9.37,1276
LVA,Eastern Europe & Central Asia,7,2021,EVS,E156,33.02,1297
LVA,Eastern Europe & Central Asia,7,2021,EVS,E154,30.51,1302
LVA,Eastern Europe & Central Asia,7,2021,EVS,E157,13.73,1268
LVA,Eastern Europe & Central Asia,7,2021,EVS,E158,10.73,1251
LVA,Eastern Europe & Central Asia,7,2021,EVS,G007_36_B,52.97,1207
LVA,Eastern Europe & Central Asia,7,2021,EVS,G007_35_B,56.85,1167
LVA,Eastern Europe & Central Asia,7,2021,EVS,G007_34_B,77.94,1291
LVA,Eastern Europe & Central Asia,7,2021,EVS,G007_18_B,30.73,1316
LVA,Eastern Europe & Central Asia,7,2021,EVS,G033,68.9,1311
LVA,Eastern Europe & Central Asia,7,2021,EVS,G034,92.67,1309
LVA,Eastern Europe & Central Asia,7,2021,EVS,G035,71.9,1307
LVA,Eastern Europe & Central Asia,7,2021,EVS,G036,96.97,1320
LVA,Eastern Europe & Central Asia,7,2021,EVS,G006,85.66,1223
LVA,Eastern Europe & Central Asia,7,2021,EVS,A035,63.8,1298
LVA,Eastern Europe & Central Asia,7,2021,EVS,A165,22.98,1289
LVA,Eastern Europe & Central Asia,7,2021,EVS,A124_02,17.18,1254
LVA,Eastern Europe & Central Asia,7,2021,EVS,A124_06,30.38,1262
MAC,East Asia,7,2019,WVS,H002_01,4.13,1018
MAC,East Asia,7,2019,WVS,H002_02,19.98,1016
MAC,East Asia,7,2019,WVS,H002_03,2.25,1022
MAC,East Asia,7,2019,WVS,H002_04,4.5,1022
MAC,East Asia,7,2019,WVS,H002_05,2.76,1016
MAC,East Asia,7,2019,WVS,C002,65.59,1023
MAC,East Asia,7,2019,WVS,C002_01,65.59,1023
MAC,East Asia,7,2019,WVS,C001,25.27,1021
MAC,East Asia,7,2019,WVS,C001_01,25.27,1021
MAC,East Asia,7,2019,WVS,E143,39.08,1021
MAC,East Asia,7,2019,WVS,G052,11.79,1018
MAC,East Asia,7,2019,WVS,G007_36_B,61.2,1018
MAC,East Asia,7,2019,WVS,G007_35_B,58.84,1018
MAC,East Asia,7,2019,WVS,G007_34_B,69.45,1018
MAC,East Asia,7,2019,WVS,G007_18_B,24.22,1020
MAC,East Asia,7,2019,WVS,G006,80.16,1003
MAC,East Asia,7,2019,WVS,A035,56.6,1023
MAC,East Asia,7,2019,WVS,A165,43.8,968
MAC,East Asia,7,2019,WVS,A124_02,44.88,987
MAC,East Asia,7,2019,WVS,A124_06,46.1,987
MAR,Middle East & North Africa,4,2001,WVS,C002,96.38,1241
MAR,Middle East & North Africa,4,2001,WVS,C001,87.19,1248
MAR,Middle East & North Africa,4,2001,WVS,E143,28.86,1177
MAR,Middle East & North Africa,4,2001,WVS,G006,96.92,1250
MAR,Middle East & North Africa,4,2001,WVS,A035,74.32,1251
MAR,Middle East & North Africa,4,2001,WVS,A165,23.87,1206
MAR,Middle East & North Africa,4,2001,WVS,A124_02,13.74,1251
MAR,Middle East & North Africa,4,2001,WVS,A124_06,19.06,1251
MAR,Middle East & North Africa,5,2007,WVS,C002,84.93,1161
MAR,Middle East & North Africa,5,2007,WVS,C001,50.8,1181
MAR,Middle East & North Africa,5,2007,WVS,E143,30.98,1149
MAR,Middle East & North Africa,5,2007,WVS,G007_36_B,78.61,1155
MAR,Middle East & North Africa,5,2007,WVS,G007_35_B,77.45,1153
MAR,Middle East & North Africa,5,2007,WVS,G007_34_B,79.11,1173
MAR,Middle East & North Africa,5,2007,WVS,G007_18_B,15.64,1196
MAR,Middle East & North Africa,5,2007,WVS,G006,92.08,1199
MAR,Middle East & North Africa,5,2007,WVS,A035,58.58,1200
MAR,Middle East & North Africa,5,2007,WVS,A165,13.0,1177
MAR,Middle East & North Africa,5,2007,WVS,A124_02,23.12,1198
MAR,Middle East & North Africa,5,2007,WVS,A124_06,24.33,1196
MAR,Middle East & North Africa,6,2011,WVS,H002_01,30.69,1196
MAR,Middle East & North Africa,6,2011,WVS,H002_02,32.41,1191
MAR,Middle East & North Africa,6,2011,WVS,H002_03,11.25,1138
MAR,Middle East & North Africa,6,2011,WVS,H002_04,20.31,1157
MAR,Middle East & North Africa,6,2011,WVS,H002_05,29.18,1165
MAR,Middle East & North Africa,6,2011,WVS,C002,83.3,1084
MAR,Middle East & North Africa,6,2011,WVS,C001,62.35,1166
MAR,Middle East & North Africa,6,2011,WVS,G007_36_B,79.22,1078
MAR,Middle East & North Africa,6,2011,WVS,G007_35_B,76.36,1138
MAR,Middle East & North Africa,6,2011,WVS,G007_34_B,85.87,1182
MAR,Middle East & North Africa,6,2011,WVS,G007_18_B,23.1,1195
MAR,Middle East & North Africa,6,2011,WVS,G006,92.09,1189
MAR,Middle East & North Africa,6,2011,WVS,A035,56.58,1200
MAR,Middle East & North Africa,6,2011,WVS,A165,12.53,1181
MAR,Middle East & North Africa,6,2011,WVS,A124_02,13.75,1200
MAR,Middle East & North Africa,6,2011,WVS,A124_06,10.75,1200
MAR,Middle East & North Africa,7,2021,WVS,H002_01,32.42,1200
MAR,Middle East & North Africa,7,2021,WVS,H002_02,41.08,1200
MAR,Middle East & North Africa,7,2021,WVS,H002_03,24.17,1200
MAR,Middle East & North Africa,7,2021,WVS,H002_04,23.5,1200
MAR,Middle East & North Africa,7,2021,WVS,H002_05,39.92,1200
MAR,Middle East & North Africa,7,2021,WVS,C002,74.17,1200
MAR,Middle East & North Africa,7,2021,WVS,C002_01,74.17,1200
MAR,Middle East & North Africa,7,2021,WVS,C001,56.17,1200
MAR,Middle East & North Africa,7,2021,WVS,C001_01,56.17,1200
MAR,Middle East & North Africa,7,2021,WVS,E143,42.42,1200
MAR,Middle East & North Africa,7,2021,WVS,G052,33.0,1200
MAR,Middle East & North Africa,7,2021,WVS,G007_36_B,69.67,1200
MAR,Middle East & North Africa,7,2021,WVS,G007_35_B,69.17,1200
MAR,Middle East & North Africa,7,2021,WVS,G007_34_B,71.92,1200
MAR,Middle East & North Africa,7,2021,WVS,G007_18_B,36.75,1200
MAR,Middle East & North Africa,7,2021,WVS,G006,90.58,1200
MAR,Middle East & North Africa,7,2021,WVS,A035,50.75,1200
MAR,Middle East & North Africa,7,2021,WVS,A165,16.5,1200
MAR,Middle East & North Africa,7,2021,WVS,A124_02,13.5,1200
MAR,Middle East & North Africa,7,2021,WVS,A124_06,23.17,1200
MDA,Eastern Europe & Central Asia,3,1996,WVS,C002,60.98,938
MDA,Eastern Europe & Central Asia,3,1996,WVS,C001,51.92,963
MDA,Eastern Europe & Central Asia,3,1996,WVS,E143,45.12,953
MDA,Eastern Europe & Central Asia,3,1996,WVS,G006,75.7,967
MDA,Eastern Europe & Central Asia,3,1996,WVS,A035,63.41,984
MDA,Eastern Europe & Central Asia,3,1996,WVS,A165,22.21,968
MDA,Eastern Europe & Central Asia,3,1996,WVS,A124_02,7.72,984
MDA,Eastern Europe & Central Asia,3,1996,WVS,A124_06,13.21,984
MDA,Eastern Europe & Central Asia,4,2002,WVS,C002,65.19,917
MDA,Eastern Europe & Central Asia,4,2002,WVS,C001,45.02,961
MDA,Eastern Europe & Central Asia,4,2002,WVS,E143,27.51,899
MDA,Eastern Europe & Central Asia,4,2002,WVS,G006,64.74,963
MDA,Eastern Europe & Central Asia,4,2002,WVS,A035,77.88,1008
MDA,Eastern Europe & Central Asia,4,2002,WVS,A165,14.69,970
MDA,Eastern Europe & Central Asia,4,2002,WVS,A124_02,11.0,1008
MDA,Eastern Europe & Central Asia,4,2002,WVS,A124_06,18.84,1008
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,C002,71.49,2496
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,C001,39.58,2502
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,E143,34.39,2453
MDA,Eastern Europe & Central Asia,5,2008,EVS,G038,49.36,1430
MDA,Eastern Europe & Central Asia,5,2008,EVS,G040,44.17,1383
MDA,Eastern Europe & Central Asia,5,2008,EVS,G041,40.06,1314
MDA,Eastern Europe & Central Asia,5,2008,EVS,G043,43.31,1393
MDA,Eastern Europe & Central Asia,5,2008,EVS,E161,34.83,1499
MDA,Eastern Europe & Central Asia,5,2008,EVS,E156,47.72,1535
MDA,Eastern Europe & Central Asia,5,2008,EVS,E154,43.52,1542
MDA,Eastern Europe & Central Asia,5,2008,EVS,E157,31.15,1518
MDA,Eastern Europe & Central Asia,5,2008,EVS,E158,33.11,1514
MDA,Eastern Europe & Central Asia,5,2006,WVS,G007_36_B,64.07,1013
MDA,Eastern Europe & Central Asia,5,2006,WVS,G007_35_B,73.76,1006
MDA,Eastern Europe & Central Asia,5,2006,WVS,G007_34_B,86.29,1036
MDA,Eastern Europe & Central Asia,5,2006,WVS,G007_18_B,45.74,1045
MDA,Eastern Europe & Central Asia,5,2008,EVS,G033,79.98,1524
MDA,Eastern Europe & Central Asia,5,2008,EVS,G034,89.37,1515
MDA,Eastern Europe & Central Asia,5,2008,EVS,G035,82.88,1525
MDA,Eastern Europe & Central Asia,5,2008,EVS,G036,90.06,1523
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,G006,75.24,2462
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,A035,60.98,2557
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,A165,14.46,2530
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,A124_02,20.98,2567
MDA,Eastern Europe & Central Asia,5,2008,EVS+WVS,A124_06,19.3,2530
MDV,South Asia,7,2021,WVS,H002_01,33.69,1036
MDV,South Asia,7,2021,WVS,H002_02,13.44,1027
MDV,South Asia,7,2021,WVS,H002_03,9.98,1032
MDV,South Asia,7,2021,WVS,H002_04,13.25,1034
MDV,South Asia,7,2021,WVS,H002_05,37.2,1035
MDV,South Asia,7,2021,WVS,C002,88.93,1039
MDV,South Asia,7,2021,WVS,C002_01,88.93,1039
MDV,South Asia,7,2021,WVS,C001,48.27,1038
MDV,South Asia,7,2021,WVS,C001_01,48.27,1038
MDV,South Asia,7,2021,WVS,E143,71.77,1031
MDV,South Asia,7,2021,WVS,G052,49.13,1036
MDV,South Asia,7,2021,WVS,G007_36_B,67.35,1020
MDV,South Asia,7,2021,WVS,G007_35_B,76.63,1014
MDV,South Asia,7,2021,WVS,G007_34_B,84.87,1031
MDV,South Asia,7,2021,WVS,G007_18_B,27.37,1034
MDV,South Asia,7,2021,WVS,G006,90.42,1033
MDV,South Asia,7,2021,WVS,A035,34.55,1039
MDV,South Asia,7,2021,WVS,A165,21.32,1027
MDV,South Asia,7,2021,WVS,A124_02,25.99,1039
MDV,South Asia,7,2021,WVS,A124_06,23.65,1036
MEX,Latin America,1,1981,WVS,G006,88.24,1817
MEX,Latin America,1,1981,WVS,A035,39.37,1837
MEX,Latin America,1,1981,WVS,A165,17.65,1772
MEX,Latin America,1,1981,WVS,A124_02,6.76,1837
MEX,Latin America,1,1981,WVS,A124_06,0.0,1837
MEX,Latin America,2,1990,WVS,C002,82.49,1491
MEX,Latin America,2,1990,WVS,C001,22.64,1502
MEX,Latin America,2,1990,WVS,C005,24.27,1413
MEX,Latin America,2,1990,WVS,G007_01,7.91,1517
MEX,Latin America,2,1990,WVS,G006,89.1,1486
MEX,Latin America,2,1990,WVS,A035,64.34,1531
MEX,Latin America,2,1990,WVS,A165,33.45,1384
MEX,Latin America,2,1990,WVS,A124_02,16.46,1531
MEX,Latin America,2,1990,WVS,A124_06,17.57,1531
MEX,Latin America,3,1996,WVS,C002,77.3,1432
MEX,Latin America,3,1996,WVS,C001,26.23,1464
MEX,Latin America,3,1996,WVS,E143,39.74,1447
MEX,Latin America,3,1996,WVS,G006,93.97,1460
MEX,Latin America,3,1996,WVS,A035,57.28,1510
MEX,Latin America,3,1996,WVS,A165,28.1,1420
MEX,Latin America,3,1996,WVS,A124_02,26.69,1510
MEX,Latin America,3,1996,WVS,A124_06,27.09,1510
MEX,Latin America,4,2000,WVS,C002,80.05,1505
MEX,Latin America,4,2000,WVS,C001,33.66,1506
MEX,Latin America,4,2000,WVS,E143,40.65,1429
MEX,Latin America,4,2000,WVS,G006,94.88,1521
MEX,Latin America,4,2000,WVS,A035,70.61,1535
MEX,Latin America,4,2000,WVS,A165,21.35,1497
MEX,Latin America,4,2000,WVS,A124_02,15.2,1535
MEX,Latin America,4,2000,WVS,A124_06,14.31,1535
MEX,Latin America,5,2005,WVS,C002,74.75,1529
MEX,Latin America,5,2005,WVS,C001,25.34,1547
MEX,Latin America,5,2005,WVS,E143,42.53,1453
MEX,Latin America,5,2005,WVS,G007_36_B,74.22,1513
MEX,Latin America,5,2005,WVS,G007_35_B,67.76,1520
MEX,Latin America,5,2005,WVS,G007_34_B,84.28,1546
MEX,Latin America,5,2005,WVS,G007_18_B,46.23,1551
MEX,Latin America,5,2005,WVS,G006,95.32,1559
MEX,Latin America,5,2005,WVS,A035,78.08,1560
MEX,Latin America,5,2005,WVS,A165,15.57,1548
MEX,Latin America,5,2005,WVS,A124_02,8.27,1560
MEX,Latin America,5,2005,WVS,A124_06,9.74,1560
MEX,Latin America,6,2012,WVS,H002_01,48.14,1992
MEX,Latin America,6,2012,WVS,H002_02,66.82,1998
MEX,Latin America,6,2012,WVS,H002_03,19.53,1997
MEX,Latin America,6,2012,WVS,H002_04,15.99,1982
MEX,Latin America,6,2012,WVS,H002_05,41.63,1953
MEX,Latin America,6,2012,WVS,C002,60.99,1992
MEX,Latin America,6,2012,WVS,C001,16.78,1996
MEX,Latin America,6,2012,WVS,G007_36_B,76.95,1987
MEX,Latin America,6,2012,WVS,G007_35_B,71.7,1986
MEX,Latin America,6,2012,WVS,G007_34_B,87.69,1998
MEX,Latin America,6,2012,WVS,G007_18_B,51.63,1999
MEX,Latin America,6,2012,WVS,G006,95.35,1998
MEX,Latin America,6,2012,WVS,A035,77.9,2000
MEX,Latin America,6,2012,WVS,A165,12.42,1996
MEX,Latin America,6,2012,WVS,A124_02,10.15,2000
MEX,Latin America,6,2012,WVS,A124_06,11.55,2000
MEX,Latin America,7,2018,WVS,H002_01,63.23,1738
MEX,Latin America,7,2018,WVS,H002_02,73.66,1739
MEX,Latin America,7,2018,WVS,H002_03,23.92,1728
MEX,Latin America,7,2018,WVS,H002_04,22.65,1728
MEX,Latin America,7,2018,WVS,H002_05,52.83,1699
MEX,Latin America,7,2018,WVS,C002,50.21,1727
MEX,Latin America,7,2018,WVS,C002_01,50.21,1727
MEX,Latin America,7,2018,WVS,C001,25.04,1736
MEX,Latin America,7,2018,WVS,C001_01,25.04,1736
MEX,Latin America,7,2018,WVS,E143,40.27,1722
MEX,Latin America,7,2018,WVS,G052,26.04,1708
MEX,Latin America,7,2018,WVS,G007_36_B,76.47,1719
MEX,Latin America,7,2018,WVS,G007_35_B,69.44,1721
MEX,Latin America,7,2018,WVS,G007_34_B,86.9,1740
MEX,Latin America,7,2018,WVS,G007_18_B,50.29,1738
MEX,Latin America,7,2018,WVS,G006,91.29,1739
MEX,Latin America,7,2018,WVS,A035,66.93,1741
MEX,Latin America,7,2018,WVS,A165,10.51,1738
MEX,Latin America,7,2018,WVS,A124_02,11.43,1737
MEX,Latin America,7,2018,WVS,A124_06,13.6,1736
MKD,Eastern Europe & Central Asia,3,1998,WVS,C002,79.01,929
MKD,Eastern Europe & Central Asia,3,1998,WVS,C001,48.9,955
MKD,Eastern Europe & Central Asia,3,1998,WVS,E143,66.67,918
MKD,Eastern Europe & Central Asia,3,1998,WVS,G006,90.17,763
MKD,Eastern Europe & Central Asia,3,1998,WVS,A035,70.55,995
MKD,Eastern Europe & Central Asia,3,1998,WVS,A165,8.21,914
MKD,Eastern Europe & Central Asia,3,1998,WVS,A124_02,26.43,995
MKD,Eastern Europe & Central Asia,3,1998,WVS,A124_06,23.72,995
MKD,Eastern Europe & Central Asia,4,2001,WVS,C002,78.17,1029
MKD,Eastern Europe & Central Asia,4,2001,WVS,C001,42.68,1032
MKD,Eastern Europe & Central Asia,4,2001,WVS,E143,67.4,993
MKD,Eastern Europe & Central Asia,4,2001,WVS,G006,81.47,1015
MKD,Eastern Europe & Central Asia,4,2001,WVS,A035,75.29,1055
MKD,Eastern Europe & Central Asia,4,2001,WVS,A165,13.52,1021
MKD,Eastern Europe & Central Asia,4,2001,WVS,A124_02,19.03,1055
MKD,Eastern Europe & Central Asia,4,2001,WVS,A124_06,18.55,1055
MKD,Eastern Europe & Central Asia,5,2008,EVS,C002,86.77,1470
MKD,Eastern Europe & Central Asia,5,2008,EVS,C001,30.22,1448
MKD,Eastern Europe & Central Asia,5,2008,EVS,E143,41.31,1304
MKD,Eastern Europe & Central Asia,5,2008,EVS,G038,30.27,1405
MKD,Eastern Europe & Central Asia,5,2008,EVS,G040,50.93,1416
MKD,Eastern Europe & Central Asia,5,2008,EVS,G041,39.8,1404
MKD,Eastern Europe & Central Asia,5,2008,EVS,G043,30.55,1307
MKD,Eastern Europe & Central Asia,5,2008,EVS,E161,13.52,1435
MKD,Eastern Europe & Central Asia,5,2008,EVS,E156,26.94,1469
MKD,Eastern Europe & Central Asia,5,2008,EVS,E154,37.48,1473
MKD,Eastern Europe & Central Asia,5,2008,EVS,E157,15.2,1458
MKD,Eastern Europe & Central Asia,5,2008,EVS,E158,17.07,1456
MKD,Eastern Europe & Central Asia,5,2008,EVS,G033,90.08,1461
MKD,Eastern Europe & Central Asia,5,2008,EVS,G034,97.47,1462
MKD,Eastern Europe & Central Asia,5,2008,EVS,G035,88.84,1462
MKD,Eastern Europe & Central Asia,5,2008,EVS,G036,94.57,1466
MKD,Eastern Europe & Central Asia,5,2008,EVS,G006,88.97,1401
MKD,Eastern Europe & Central Asia,5,2008,EVS,A035,96.37,819
MKD,Eastern Europe & Central Asia,5,2008,EVS,A165,19.43,1349
MKD,Eastern Europe & Central Asia,5,2008,EVS,A124_02,20.73,1481
MKD,Eastern Europe & Central Asia,5,2008,EVS,A124_06,19.62,1481
MKD,Eastern Europe & Central Asia,7,2019,EVS,C002,82.68,1099
MKD,Eastern Europe & Central Asia,7,2019,EVS,C002_01,82.68,1099
MKD,Eastern Europe & Central Asia,7,2019,EVS,C001,32.65,1104
MKD,Eastern Europe & Central Asia,7,2019,EVS,C001_01,32.65,1104
MKD,Eastern Europe & Central Asia,7,2019,EVS,G052,29.2,1016
MKD,Eastern Europe & Central Asia,7,2019,EVS,G038,36.14,1033
MKD,Eastern Europe & Central Asia,7,2019,EVS,G040,47.77,1038
MKD,Eastern Europe & Central Asia,7,2019,EVS,G041,53.73,1038
MKD,Eastern Europe & Central Asia,7,2019,EVS,G043,46.18,998
MKD,Eastern Europe & Central Asia,7,2019,EVS,E161,19.38,1085
MKD,Eastern Europe & Central Asia,7,2019,EVS,E156,31.87,1097
MKD,Eastern Europe & Central Asia,7,2019,EVS,E154,32.56,1097
MKD,Eastern Europe & Central Asia,7,2019,EVS,E157,9.69,1080
MKD,Eastern Europe & Central Asia,7,2019,EVS,E158,15.71,1091
MKD,Eastern Europe & Central Asia,7,2019,EVS,G007_36_B,48.9,1033
MKD,Eastern Europe & Central Asia,7,2019,EVS,G007_35_B,50.15,1040
MKD,Eastern Europe & Central Asia,7,2019,EVS,G007_34_B,72.42,1097
MKD,Eastern Europe & Central Asia,7,2019,EVS,G007_18_B,22.46,1105
MKD,Eastern Europe & Central Asia,7,2019,EVS,G033,76.4,1105
MKD,Eastern Europe & Central Asia,7,2019,EVS,G034,87.54,1100
MKD,Eastern Europe & Central Asia,7,2019,EVS,G035,73.53,1092
MKD,Eastern Europe & Central Asia,7,2019,EVS,G036,89.85,1106
MKD,Eastern Europe & Central Asia,7,2019,EVS,G006,75.02,1050
MKD,Eastern Europe & Central Asia,7,2019,EVS,A035,68.82,1019
MKD,Eastern Europe & Central Asia,7,2019,EVS,A165,15.86,1063
MKD,Eastern Europe & Central Asia,7,2019,EVS,A124_02,27.67,1020
MKD,Eastern Europe & Central Asia,7,2019,EVS,A124_06,32.54,1010
MLI,Sub-Saharan Africa,5,2007,WVS,C002,83.78,1486
MLI,Sub-Saharan Africa,5,2007,WVS,C001,62.41,1503
MLI,Sub-Saharan Africa,5,2007,WVS,E143,20.0,1275
MLI,Sub-Saharan Africa,5,2007,WVS,G007_36_B,36.77,1444
MLI,Sub-Saharan Africa,5,2007,WVS,G007_35_B,31.88,1446
MLI,Sub-Saharan Africa,5,2007,WVS,G007_34_B,62.9,1469
MLI,Sub-Saharan Africa,5,2007,WVS,G007_18_B,13.7,1504
MLI,Sub-Saharan Africa,5,2007,WVS,G006,98.53,1500
MLI,Sub-Saharan Africa,5,2007,WVS,A035,59.91,1534
MLI,Sub-Saharan Africa,5,2007,WVS,A165,17.5,1303
MLI,Sub-Saharan Africa,5,2007,WVS,A124_02,22.03,1534
MLI,Sub-Saharan Africa,5,2007,WVS,A124_06,24.51,1534
MLT,Western Europe,1,1983,EVS,G006,92.31,455
MLT,Western Europe,1,1983,EVS,A035,24.41,467
MLT,Western Europe,1,1983,EVS,A165,10.05,438
MLT,Western Europe,1,1983,EVS,A124_02,8.99,467
MLT,Western Europe,1,1983,EVS,A124_06,3.21,467
MLT,Western Europe,2,1991,EVS,C002,92.1,372
MLT,Western Europe,2,1991,EVS,C001,70.25,377
MLT,Western Europe,2,1991,EVS,C005,16.06,362
MLT,Western Europe,2,1991,EVS,G007_01,34.39,382
MLT,Western Europe,2,1991,EVS,G006,96.95,370
MLT,Western Europe,2,1991,EVS,A035,41.34,393
MLT,Western Europe,2,1991,EVS,A165,24.0,374
MLT,Western Europe,2,1991,EVS,A124_02,10.31,393
MLT,Western Europe,2,1991,EVS,A124_06,9.19,393
MLT,Western Europe,4,1999,EVS,C002,93.67,1001
MLT,Western Europe,4,1999,EVS,C001,47.41,995
MLT,Western Europe,4,1999,EVS,E143,68.49,992
MLT,Western Europe,4,1999,EVS,E161,21.33,1001
MLT,Western Europe,4,1999,EVS,E156,39.56,999
MLT,Western Europe,4,1999,EVS,E154,43.62,1001
MLT,Western Europe,4,1999,EVS,E157,26.86,994
MLT,Western Europe,4,1999,EVS,E158,35.85,995
MLT,Western Europe,4,1999,EVS,G006,96.95,999
MLT,Western Europe,4,1999,EVS,A035,61.03,996
MLT,Western Europe,4,1999,EVS,A165,20.68,988
MLT,Western Europe,4,1999,EVS,A124_02,18.57,1002
MLT,Western Europe,4,1999,EVS,A124_06,15.34,1002
MLT,Western Europe,5,2008,EVS,C002,91.91,1487
MLT,Western Europe,5,2008,EVS,C001,25.47,1468
MLT,Western Europe,5,2008,EVS,E143,77.45,1462
MLT,Western Europe,5,2008,EVS,G038,68.24,1475
MLT,Western Europe,5,2008,EVS,G040,67.15,1413
MLT,Western Europe,5,2008,EVS,G041,92.1,1489
MLT,Western Europe,5,2008,EVS,G043,39.7,1360
MLT,Western Europe,5,2008,EVS,E161,28.12,1489
MLT,Western Europe,5,2008,EVS,E156,31.26,1490
MLT,Western Europe,5,2008,EVS,E154,43.06,1494
MLT,Western Europe,5,2008,EVS,E157,20.55,1486
MLT,Western Europe,5,2008,EVS,E158,19.29,1487
MLT,Western Europe,5,2008,EVS,G033,88.86,1490
MLT,Western Europe,5,2008,EVS,G034,96.9,1491
MLT,Western Europe,5,2008,EVS,G035,88.78,1483
MLT,Western Europe,5,2008,EVS,G036,93.59,1491
MLT,Western Europe,5,2008,EVS,G006,96.55,1459
MLT,Western Europe,5,2008,EVS,A035,58.65,1486
MLT,Western Europe,5,2008,EVS,A165,22.53,1422
MLT,Western Europe,5,2008,EVS,A124_02,25.48,1448
MLT,Western Europe,5,2008,EVS,A124_06,33.65,1436
MMR,Southeast Asia,7,2020,WVS,H002_01,22.42,1200
MMR,Southeast Asia,7,2020,WVS,H002_02,63.42,1200
MMR,Southeast Asia,7,2020,WVS,H002_03,9.58,1200
MMR,Southeast Asia,7,2020,WVS,H002_04,11.92,1200
MMR,Southeast Asia,7,2020,WVS,H002_05,12.83,1200
MMR,Southeast Asia,7,2020,WVS,C002,93.33,1200
MMR,Southeast Asia,7,2020,WVS,C002_01,93.33,1200
MMR,Southeast Asia,7,2020,WVS,C001,81.58,1200
MMR,Southeast Asia,7,2020,WVS,C001_01,81.58,1200
MMR,Southeast Asia,7,2020,WVS,E143,67.58,1200
MMR,Southeast Asia,7,2020,WVS,G052,54.75,1200
MMR,Southeast Asia,7,2020,WVS,G007_36_B,71.0,1200
MMR,Southeast Asia,7,2020,WVS,G007_35_B,70.67,1200
MMR,Southeast Asia,7,2020,WVS,G007_34_B,58.67,1200
MMR,Southeast Asia,7,2020,WVS,G007_18_B,28.5,1200
MMR,Southeast Asia,7,2020,WVS,G006,98.25,1200
MMR,Southeast Asia,7,2020,WVS,A035,50.67,1200
MMR,Southeast Asia,7,2020,WVS,A165,15.08,1200
MMR,Southeast Asia,7,2020,WVS,A124_02,70.42,1200
MMR,Southeast Asia,7,2020,WVS,A124_06,72.83,1200
MNE,Eastern Europe & Central Asia,3,1996,WVS,C002,80.69,233
MNE,Eastern Europe & Central Asia,3,1996,WVS,C001,32.33,232
MNE,Eastern Europe & Central Asia,3,1996,WVS,E143,48.36,213
MNE,Eastern Europe & Central Asia,3,1996,WVS,G006,76.71,219
MNE,Eastern Europe & Central Asia,3,1996,WVS,A035,64.17,240
MNE,Eastern Europe & Central Asia,3,1996,WVS,A165,32.3,226
MNE,Eastern Europe & Central Asia,3,1996,WVS,A124_02,16.67,240
MNE,Eastern Europe & Central Asia,3,1996,WVS,A124_06,31.25,240
MNE,Eastern Europe & Central Asia,4,2001,WVS,C002,85.13,1029
MNE,Eastern Europe & Central Asia,4,2001,WVS,C001,29.65,1032
MNE,Eastern Europe & Central Asia,4,2001,WVS,E143,59.4,936
MNE,Eastern Europe & Central Asia,4,2001,WVS,G006,56.9,775
MNE,Eastern Europe & Central Asia,4,2001,WVS,A035,57.08,1060
MNE,Eastern Europe & Central Asia,4,2001,WVS,A165,33.72,1035
MNE,Eastern Europe & Central Asia,4,2001,WVS,A124_02,19.06,1060
MNE,Eastern Europe & Central Asia,4,2001,WVS,A124_06,20.09,1060
MNE,Eastern Europe & Central Asia,5,2008,EVS,C002,71.52,1459
MNE,Eastern Europe & Central Asia,5,2008,EVS,C001,19.83,1468
MNE,Eastern Europe & Central Asia,5,2008,EVS,E143,35.63,1422
MNE,Eastern Europe & Central Asia,5,2008,EVS,G038,34.09,1439
MNE,Eastern Europe & Central Asia,5,2008,EVS,G040,36.83,1413
MNE,Eastern Europe & Central Asia,5,2008,EVS,G041,35.75,1406
MNE,Eastern Europe & Central Asia,5,2008,EVS,G043,36.81,1382
MNE,Eastern Europe & Central Asia,5,2008,EVS,E161,26.36,1480
MNE,Eastern Europe & Central Asia,5,2008,EVS,E156,26.19,1484
MNE,Eastern Europe & Central Asia,5,2008,EVS,E154,40.98,1483
MNE,Eastern Europe & Central Asia,5,2008,EVS,E157,15.77,1475
MNE,Eastern Europe & Central Asia,5,2008,EVS,E158,17.68,1469
MNE,Eastern Europe & Central Asia,5,2008,EVS,G033,71.22,1431
