id,name,occupation,hpi,birthyear,iso3,gdp_birth,gender,alive,dominio
1669114,Petrobey Mavromichalis,POLITICIAN,58.233466,1765.0,GRC,1527.2751091703058,M,False,Poder y figuras públicas
1254755,Abdolkarim Soroush,PHILOSOPHER,58.233252,1945.0,IRN,2543.7567567567567,M,True,Humanidades
1024436,Zhou Zuoren,WRITER,58.233178,1885.0,CHN,915.8823529411764,M,False,Humanidades
33316312,Abdul-Malik al-Houthi,POLITICIAN,58.232481,1979.0,YEM,3733.0,M,True,Poder y figuras públicas
338011,King Shenjing of Zhou,POLITICIAN,58.232314,,,,M,False,Poder y figuras públicas
25816336,Florence Green,POLITICIAN,58.232014,1901.0,GBR,7516.0,F,False,Poder y figuras públicas
771422,Edwin Linkomies,POLITICIAN,58.231802,1894.0,RUS,952.77985,M,False,Poder y figuras públicas
4676996,"Albert, Duke of Schleswig-Holstein",POLITICIAN,58.231671,1869.0,GBR,5635.0,M,False,Poder y figuras públicas
1159686,Mika Antić,WRITER,58.231475,1932.0,SRB,2032.0,M,False,Humanidades
27774551,Margherita Maria Farnese,POLITICIAN,58.231423,1664.0,ITA,2415.182762,F,False,Poder y figuras públicas
3143082,Ernst Trygger,POLITICIAN,58.231327,1857.0,SWE,1819.0,M,False,Poder y figuras públicas
2737963,Ferdinand Albin Pax,BIOLOGIST,58.231155,1858.0,CZE,8748.0,M,False,Ciencia y tecnología
187074,Judy Holliday,ACTOR,58.231045,1921.0,USA,9674.881,F,False,Artes y espectáculo
2445059,Antonio Pappano,CONDUCTOR,58.230908,1959.0,GBR,13134.0,M,True,Artes y espectáculo
455044,Fazal Ilahi Chaudhry,POLITICIAN,58.230646,1904.0,PAK,1025.0,M,False,Poder y figuras públicas
32059357,Élodie Yung,ACTOR,58.230564,1981.0,FRA,23655.0,F,True,Artes y espectáculo
12118200,Konrad von Preysing,RELIGIOUS FIGURE,58.230557,1880.0,,,M,False,Poder y figuras públicas
250519,Quentin Blake,COMIC ARTIST,58.230497,1932.0,GBR,8206.0,M,True,Artes y espectáculo
3019085,Marie-Jean Hérault de Séchelles,POLITICIAN,58.230469,1759.0,FRA,1799.9043,M,False,Poder y figuras públicas
2580914,Eero Mäntyranta,POLITICIAN,58.230109,1937.0,FIN,5485.0,M,False,Poder y figuras públicas
2313286,Friedrich von Bodenstedt,WRITER,58.230072,1819.0,DEU,1957.7445,M,False,Humanidades
3801028,Jafar Sharif-Emami,POLITICIAN,58.230022,1910.0,IRN,1252.7441860465117,M,False,Poder y figuras públicas
3637956,Simon I of Kartli,POLITICIAN,58.22997,1537.0,,,M,False,Poder y figuras públicas
3061175,Richard Oswald,FILM DIRECTOR,58.229778,1880.0,AUT,3314.0,M,False,Artes y espectáculo
11138928,Giorgio Zampori,GYMNAST,58.229566,1887.0,ITA,3081.0,M,False,Deportes
56791674,Yumi Watanabe,SOCCER PLAYER,58.229368,1970.0,JPN,15484.0,F,True,Deportes
2082607,Bradford Dillman,ACTOR,58.22929,1930.0,USA,10694.982,M,False,Artes y espectáculo
14196989,Nikolai Karachentsov,ACTOR,58.22926,1944.0,RUS,2391.635,M,False,Artes y espectáculo
2191656,Princess Nora of Liechtenstein,POLITICIAN,58.228809,1950.0,CHE,11541.037,F,True,Poder y figuras públicas
17244145,István Örkény,WRITER,58.228445,1912.0,HUN,3292.0,M,False,Humanidades
764857,Rosa Ponselle,SINGER,58.227608,1897.0,USA,7406.342,F,False,Artes y espectáculo
1176852,Gina Bachauer,MUSICIAN,58.227585,1913.0,GRC,1876.0,F,False,Artes y espectáculo
162419,John Wilkes,POLITICIAN,58.227576,1725.0,GBR,2585.0,M,False,Poder y figuras públicas
1013925,Brian McFadden,SINGER,58.227164,1980.0,IRL,13614.0,M,True,Artes y espectáculo
8677572,Wenche Myhre,SINGER,58.227151,1947.0,NOR,7753.0,F,True,Artes y espectáculo
16063804,Jaroslav Bouček,SOCCER PLAYER,58.227051,1912.0,CZE,8748.0,M,False,Deportes
2866181,Dora Gerson,ACTOR,58.226965,1899.0,DEU,4631.0,F,False,Artes y espectáculo
9914772,Pino Cerami,CYCLIST,58.226909,1922.0,ITA,3928.0,M,False,Deportes
201083,Nông Đức Mạnh,POLITICIAN,58.226826,1939.0,VNM,1081.7027027027027,M,True,Poder y figuras públicas
1663008,Saint Amun,RELIGIOUS FIGURE,58.226766,294.0,,,M,False,Poder y figuras públicas
13510772,Domingo Martínez de Irala,EXPLORER,58.226564,1509.0,ESP,1469.6704,M,False,Negocios y exploración
22180428,Rémi Brague,PHILOSOPHER,58.226454,1947.0,FRA,6596.0,M,True,Humanidades
143598,Víctor Balaguer i Cirera,POLITICIAN,58.225934,1824.0,ESP,1634.3383,M,False,Poder y figuras públicas
2654320,Ariarathes I of Cappadocia,POLITICIAN,58.225882,,TUR,,M,False,Poder y figuras públicas
5666053,Hallgeir Brenden,ATHLETE,58.225755,1929.0,NOR,5581.0,M,False,Deportes
56982,Anita O'Day,SINGER,58.225363,1919.0,USA,10449.78,F,False,Artes y espectáculo
472916,Ross the Boss,MUSICIAN,58.225311,1954.0,USA,16512.0,M,True,Artes y espectáculo
2266694,Walter Isaacson,POLITICIAN,58.225305,1952.0,USA,16444.0,M,True,Poder y figuras públicas
3304025,Béla Barényi,ENGINEER,58.225214,1907.0,AUT,5321.0,M,False,Ciencia y tecnología
24734529,Lydia Shum,ACTOR,58.225132,1945.0,CHN,884.0,F,False,Artes y espectáculo
5879914,Ignatz Kolisch,CHESS PLAYER,58.224646,1837.0,SVK,11815.0,M,False,Deportes
15877895,Tonina Torrielli,SINGER,58.224419,1934.0,,,F,True,Artes y espectáculo
884991,S. Robson Walton,BUSINESSPERSON,58.22424,1944.0,USA,16999.328,M,True,Negocios y exploración
159354,Harrison Birtwistle,COMPOSER,58.224226,1934.0,GBR,8939.0,M,False,Artes y espectáculo
240413,Ernst Brenner,POLITICIAN,58.223901,1856.0,CHE,2419.271,M,False,Poder y figuras públicas
7337114,Rhadi Ben Abdesselam,ATHLETE,58.223694,1929.0,MAR,1645.2972972972973,M,False,Deportes
2372280,Mustafa Ould Salek,POLITICIAN,58.223693,1936.0,MRT,679.0,M,False,Poder y figuras públicas
4293697,Erik Werenskiold,PAINTER,58.223426,1855.0,NOR,1897.0,M,False,Artes y espectáculo
1812282,Nguyễn Thị Bình,POLITICIAN,58.223238,1927.0,,,F,True,Poder y figuras públicas
5413325,Julián Berrendero,CYCLIST,58.223216,1912.0,,,F,False,Deportes
30341973,Nazikeda Kadın,COMPANION,58.222927,1866.0,,,F,False,Poder y figuras públicas
493057,Harry Morgan,ACTOR,58.222803,1915.0,USA,9164.177,M,False,Artes y espectáculo
692334,Athol Fugard,WRITER,58.222667,1932.0,ZAF,2047.0,M,False,Humanidades
10952743,Jim Ratcliffe,BUSINESSPERSON,58.222535,1952.0,GBR,11303.0,M,True,Negocios y exploración
21863515,Al-Ashraf Sha'ban,POLITICIAN,58.222526,1353.0,EGY,1073.76,M,False,Poder y figuras públicas
873983,Yury Glazkov,ASTRONAUT,58.222341,1939.0,RUS,2368.6243,M,False,Ciencia y tecnología
22552797,Eilif Peterssen,PAINTER,58.221711,1852.0,,,M,False,Artes y espectáculo
23979305,Francesco Colasuonno,RELIGIOUS FIGURE,58.221607,1925.0,ITA,4580.0,M,False,Poder y figuras públicas
41623799,Chibly Langlois,RELIGIOUS FIGURE,58.221476,1958.0,HTI,1855.0,M,True,Poder y figuras públicas
8730261,Da Ding,POLITICIAN,58.221448,-1900.0,,,M,False,Poder y figuras públicas
1757089,Appius Claudius Pulcher,POLITICIAN,58.221397,-150.0,ITA,1407.0,M,False,Poder y figuras públicas
36807692,Danai Gurira,ACTOR,58.221377,1978.0,USA,29286.0,F,True,Artes y espectáculo
12491870,José Beyaert,CYCLIST,58.221337,1925.0,FRA,6641.0,M,False,Deportes
406544,Bhaichung Bhutia,SOCCER PLAYER,58.221169,1976.0,IND,1417.0,M,True,Deportes
1777458,Ernst von Bergmann,PHYSICIAN,58.221164,1836.0,LVA,12506.0,M,False,Ciencia y tecnología
4586041,Pierre Dupong,POLITICIAN,58.221098,1885.0,LUX,13378.0,M,False,Poder y figuras públicas
41228964,Giorgi Kvirikashvili,POLITICIAN,58.220876,1967.0,GEO,9456.0,M,True,Poder y figuras públicas
10653465,Gallego,SOCCER PLAYER,58.220795,1944.0,,,M,True,Deportes
323082,Paweł Strzelecki,EXPLORER,58.220644,1797.0,POL,958.0,M,False,Negocios y exploración
1718776,Paul Nurse,BIOLOGIST,58.220608,1949.0,GBR,11088.0,M,True,Ciencia y tecnología
14694751,Arie den Hartog,CYCLIST,58.220512,1941.0,NLD,7222.0,M,False,Deportes
1214419,Peter Woulfe,CHEMIST,58.220445,1727.0,IRL,1398.0,M,False,Ciencia y tecnología
448854,Kim Coates,ACTOR,58.22014,1958.0,CAN,13603.0,M,True,Artes y espectáculo
2090443,Apollon Maykov,WRITER,58.21995,1821.0,RUS,754.45245,M,False,Humanidades
1218922,Martin Jol,COACH,58.219818,1956.0,NLD,11953.0,M,True,Deportes
2163441,Markos Vamvakaris,MUSICIAN,58.219687,1905.0,GRC,2560.0,M,False,Artes y espectáculo
3802168,Zacharia Paliashvili,COMPOSER,58.219446,1871.0,GEO,9456.0,M,False,Artes y espectáculo
1508905,Nerses Bedros XIX Tarmouni,RELIGIOUS FIGURE,58.21921,1940.0,EGY,1511.25012972973,M,False,Poder y figuras públicas
2127621,Imogen Heap,SINGER,58.219076,1977.0,GBR,19740.0,F,True,Artes y espectáculo
20840639,Luuk de Jong,SOCCER PLAYER,58.218974,1990.0,CHE,34250.0,M,True,Deportes
331207,King Qing of Zhou,POLITICIAN,58.21864,,,,M,False,Poder y figuras públicas
293255,Joseph-François Michaud,HISTORIAN,58.218601,1767.0,FRA,1778.1849,M,False,Humanidades
22397228,Hayranidil Kadın,POLITICAL SCIENTIST,58.218569,1846.0,TUR,1073.32,F,False,Humanidades
4049093,Fadwa Tuqan,WRITER,58.21852,1917.0,,,F,False,Humanidades
4016435,Teodor Teodorov,POLITICIAN,58.217866,1859.0,BGR,1339.0,M,False,Poder y figuras públicas
502792,Snow,SINGER,58.217349,1969.0,CAN,18988.0,M,True,Artes y espectáculo
50209199,Kim Boo-kyum,POLITICIAN,58.216872,1958.0,KOR,1517.8839,M,True,Poder y figuras públicas
448832,Holly Marie Combs,ACTOR,58.216591,1973.0,USA,26602.0,F,True,Artes y espectáculo
1039334,Dulce Pontes,SINGER,58.216098,1969.0,PRT,7949.0,F,True,Artes y espectáculo
386074,Seán O'Casey,WRITER,58.215333,1880.0,IRL,3185.279069767442,M,False,Humanidades
8660880,Haruo Nakajima,ACTOR,58.214868,1929.0,JPN,3665.0867,M,False,Artes y espectáculo
499017,John Randolph,ACTOR,58.214653,1915.0,USA,9164.177,M,False,Artes y espectáculo
3573338,António Ribeiro,RELIGIOUS FIGURE,58.214648,1928.0,PRT,2343.0,F,False,Poder y figuras públicas
1056595,Keenan Wynn,ACTOR,58.21391,1916.0,USA,10222.32,M,False,Artes y espectáculo
241758,Charles Grandison Finney,WRITER,58.213141,1792.0,USA,2505.01184,M,False,Humanidades
24005125,Cornelis Pietersz Bega,PAINTER,58.213078,1630.0,NLD,3197.861,M,False,Artes y espectáculo
7912125,Michel Auclair,ACTOR,58.212836,1922.0,DEU,5310.0,M,False,Artes y espectáculo
176448,John Playfair,MATHEMATICIAN,58.212644,1748.0,GBR,2713.0,M,False,Ciencia y tecnología
24864631,Chris Heunis,POLITICIAN,58.212212,1927.0,ZAF,2271.0,M,False,Poder y figuras públicas
44975526,Ricardo Blázquez,RELIGIOUS FIGURE,58.212118,1942.0,ESP,3389.0808,M,True,Poder y figuras públicas
29141459,Neto,SOCCER PLAYER,58.211863,1989.0,BRA,8333.0,M,True,Deportes
15827938,Prince Ludwig of Bavaria,POLITICIAN,58.211103,1913.0,DEU,5815.0,M,False,Poder y figuras públicas
5315992,Michael Blake,WRITER,58.210928,1945.0,USA,16477.553,M,False,Humanidades
33262657,Luis Cruz,SOCCER PLAYER,58.21086,1925.0,URY,4208.0,M,False,Deportes
20778230,Saifuddin Azizi,POLITICIAN,58.210746,1915.0,CHN,987.25,M,False,Poder y figuras públicas
2251609,John Zizioulas,RELIGIOUS FIGURE,58.210193,1931.0,GRC,3402.0,M,False,Poder y figuras públicas
303059,Richard F. Outcault,COMIC ARTIST,58.210065,1863.0,USA,4733.579,M,False,Artes y espectáculo
6803165,Lyudmila Bragina,ATHLETE,58.209476,1943.0,RUS,2447.8042,F,True,Deportes
6023543,Faroald I of Spoleto,POLITICIAN,58.209408,600.0,,,M,False,Poder y figuras públicas
431403,Lady Sarah Chatto,NOBLEMAN,58.209194,1964.0,GBR,15251.0,F,True,Poder y figuras públicas
4218895,Andris Bērziņš,POLITICIAN,58.209067,1951.0,LVA,12506.0,M,True,Poder y figuras públicas
4999707,Bob Peterson,ACTOR,58.208933,1961.0,USA,18175.0,M,True,Artes y espectáculo
1825006,Marie de Nemours,NOBLEMAN,58.208706,1625.0,FRA,1724.6862,F,False,Poder y figuras públicas
2957674,Alexander Petrov,CHESS PLAYER,58.2087,1799.0,RUS,754.45245,M,False,Deportes
25168580,Duchess Elisabeth Alexandrine of Württemberg,NOBLEMAN,58.20867,1802.0,LVA,12506.0,F,False,Poder y figuras públicas
869917,Don Murray,ACTOR,58.208587,1929.0,USA,11954.235,M,False,Artes y espectáculo
37441041,Christopher O'Neill,BUSINESSPERSON,58.20825,1974.0,GBR,18903.0,M,True,Negocios y exploración
205149,Fidel Sánchez Hernández,POLITICIAN,58.208124,1917.0,SLV,1487.0,M,False,Poder y figuras públicas
17418413,Berengaria of León,COMPANION,58.207436,1204.0,,,F,False,Poder y figuras públicas
4124985,Dragana Mirković,SINGER,58.207336,1968.0,SRB,5761.0,F,True,Artes y espectáculo
4217140,Hande Yener,SINGER,58.207157,1973.0,TUR,5050.0,F,True,Artes y espectáculo
57283903,Rizaeddin bin Fakhreddin,WRITER,58.207009,1859.0,RUS,754.45245,M,False,Humanidades
3194734,Thomas I of Constantinople,RELIGIOUS FIGURE,58.206921,,,,M,False,Poder y figuras públicas
1336529,Titus Calpurnius Siculus,WRITER,58.206852,290.0,ITA,1630.8238629655173,M,False,Humanidades
12315519,Louise Lake-Tack,POLITICIAN,58.206434,1944.0,ATG,,F,True,Poder y figuras públicas
21701782,Mirza Khazar,WRITER,58.206059,1947.0,AZE,7068.0,M,False,Humanidades
20596343,Milo Ventimiglia,ACTOR,58.205858,1977.0,USA,28001.0,M,True,Artes y espectáculo
1063046,August Friedrich Pott,LINGUIST,58.205515,1802.0,,,M,False,Humanidades
6550409,Jakub Błaszczykowski,SOCCER PLAYER,58.205503,1985.0,POL,9022.0,M,True,Deportes
823331,Harri Larva,ATHLETE,58.205352,1906.0,FIN,2860.0,M,False,Deportes
1106674,Galindo Garcés,POLITICIAN,58.205273,810.0,,,M,False,Poder y figuras públicas
1946688,Jorge María Mejía,RELIGIOUS FIGURE,58.205126,1923.0,ARG,6213.0,M,False,Poder y figuras públicas
5731375,Zezé Moreira,SOCCER PLAYER,58.204983,1907.0,BRA,972.0,M,False,Deportes
714378,Dave Lombardo,MUSICIAN,58.204852,1965.0,CUB,3088.0,M,True,Artes y espectáculo
878977,Michael Gross,ACTOR,58.204852,1947.0,USA,14311.547,M,True,Artes y espectáculo
2567971,Thomas Berthold,SOCCER PLAYER,58.204749,1964.0,DEU,14062.0,M,True,Deportes
1405498,Amanda Righetti,ACTOR,58.204675,1983.0,USA,30158.0,F,True,Artes y espectáculo
2717091,Renseneb,POLITICIAN,58.203799,-1800.0,,,M,False,Poder y figuras públicas
12480589,Ewald Lienen,SOCCER PLAYER,58.203704,1953.0,,,M,True,Deportes
19187676,Philippine Élisabeth d'Orléans,NOBLEMAN,58.203436,1714.0,FRA,1658.5327,F,False,Poder y figuras públicas
1585025,Li Zhaoxing,POLITICIAN,58.202802,1940.0,CHN,969.0,M,True,Poder y figuras públicas
21484878,Antonio Venier,POLITICIAN,58.202539,1330.0,ITA,2436.279978827586,M,False,Poder y figuras públicas
2551092,Patricia Crone,HISTORIAN,58.202102,1945.0,DNK,8075.0,F,False,Humanidades
1249732,Mark Rolston,ACTOR,58.202029,1956.0,USA,17397.0,M,True,Artes y espectáculo
33502802,Myrtle Bachelder,CHEMIST,58.201904,1908.0,USA,8975.976,F,False,Ciencia y tecnología
1525508,Matthew Locke,COMPOSER,58.201709,1621.0,GBR,1832.0,M,False,Artes y espectáculo
612675,Laura Mulvey,FILM DIRECTOR,58.201361,1941.0,GBR,11926.0,F,True,Artes y espectáculo
19744033,Boris Cyrulnik,PSYCHOLOGIST,58.201314,1937.0,FRA,7152.0,M,True,Humanidades
469584,Janet Baker,SINGER,58.201202,1933.0,GBR,8411.0,F,True,Artes y espectáculo
369507,Lon L. Fuller,PHILOSOPHER,58.200955,1902.0,USA,8684.228,M,False,Humanidades
317535,William Christie,COMPOSER,58.200681,1944.0,USA,16999.328,M,True,Artes y espectáculo
26717875,Princess Caroline of Nassau-Usingen,POLITICIAN,58.200664,1762.0,DEU,1651.1968,F,False,Poder y figuras públicas
259063,Jia Qinglin,POLITICIAN,58.200615,1940.0,CHN,969.0,M,True,Poder y figuras públicas
5010296,Beulah Louise Henry,INVENTOR,58.200213,1888.0,USA,6447.284,F,False,Ciencia y tecnología
1596818,Luís Fabiano,SOCCER PLAYER,58.199804,1980.0,BRA,8249.0,M,True,Deportes
30627022,Karl Doppler,MUSICIAN,58.199677,1825.0,UKR,7849.0,M,False,Artes y espectáculo
190202,Christian Herter,POLITICIAN,58.199139,1895.0,FRA,4095.0,M,False,Poder y figuras públicas
1214891,Alexandru Marghiloman,POLITICIAN,58.19903,1854.0,ROU,786.90454,M,False,Poder y figuras públicas
2691497,Ulli Lommel,ACTOR,58.198738,1944.0,POL,3454.89472,M,False,Artes y espectáculo
1226331,Piercarlo Ghinzani,RACING DRIVER,58.198282,1952.0,ITA,6371.0,M,True,Deportes
2935327,Lorenzo Staelens,SOCCER PLAYER,58.198149,1964.0,BEL,13295.0,M,True,Deportes
2053819,Nelinho,SOCCER PLAYER,58.197869,1950.0,BRA,2236.0,M,True,Deportes
7135936,Lucien Démanet,GYMNAST,58.19786,1874.0,FRA,3438.0,M,False,Deportes
8718312,Beppo Levi,MATHEMATICIAN,58.197567,1875.0,ITA,2727.0,M,False,Ciencia y tecnología
372544,Genrich Altshuller,INVENTOR,58.197294,1926.0,UZB,8125.0,M,False,Ciencia y tecnología
3459805,Clement Quartey,POLITICIAN,58.197219,1938.0,GHA,1819.8717,M,False,Poder y figuras públicas
2352262,Cindy Blackman Santana,MUSICIAN,58.19721,1959.0,USA,17900.0,F,True,Artes y espectáculo
163339,Maceo Parker,MUSICIAN,58.197133,1943.0,USA,16050.218,M,True,Artes y espectáculo
7764165,Guy I de la Roche,POLITICIAN,58.196983,1205.0,,,M,False,Poder y figuras públicas
4230130,Valerie Mahaffey,ACTOR,58.19694,1953.0,IDN,1451.0,F,False,Artes y espectáculo
13347482,Vlatko Pavletić,POLITICIAN,58.196886,1930.0,HRV,2738.0,M,False,Poder y figuras públicas
38563,Eileen Heckart,ACTOR,58.195667,1919.0,USA,10449.78,F,False,Artes y espectáculo
32923222,Christian Atsu,SOCCER PLAYER,58.195481,1992.0,GHA,1771.6003,M,False,Deportes
93547,Robin Milner,COMPUTER SCIENTIST,58.194861,1934.0,GBR,8939.0,M,False,Ciencia y tecnología
46684891,Peter M. Christian,POLITICIAN,58.194696,1947.0,FSM,,M,True,Poder y figuras públicas
1937581,Ashley Cooper,TENNIS PLAYER,58.193972,1936.0,AUS,8792.0,M,False,Deportes
2007720,Udayadityavarman II,POLITICIAN,58.193925,1049.0,,,M,False,Poder y figuras públicas
952926,Hubert Dreyfus,PHILOSOPHER,58.19377,1929.0,USA,11954.235,M,False,Humanidades
655340,Blixa Bargeld,SINGER,58.193476,1959.0,DEU,11440.0,M,True,Artes y espectáculo
12697291,Abaz Arslanagić,HANDBALL PLAYER,58.193312,1944.0,BIH,1894.0,M,True,Deportes
14042344,Marie of the Incarnation,RELIGIOUS FIGURE,58.193193,1599.0,FRA,1446.0906,F,False,Poder y figuras públicas
2337672,Wacław of Szamotuły,COMPOSER,58.192983,1520.0,POL,983.0,M,False,Artes y espectáculo
10093709,Hamed Karoui,POLITICIAN,58.192118,1927.0,TUN,1547.0,M,False,Poder y figuras públicas
889896,Jean Mermoz,PILOT,58.191851,1901.0,FRA,4505.0,M,False,Poder y figuras públicas
6916627,Patricia Jones,POLITICIAN,58.191384,1930.0,CAN,7669.0,F,False,Poder y figuras públicas
1490764,Luigi Di Biagio,SOCCER PLAYER,58.191296,1971.0,ITA,15683.0,M,True,Deportes
730242,Steve Cropper,ACTOR,58.191103,1941.0,USA,13553.401,M,True,Artes y espectáculo
198035,Vitaly Sevastyanov,ASTRONAUT,58.190968,1935.0,RUS,1897.6437,M,False,Ciencia y tecnología
7135871,Gustave Sandras,GYMNAST,58.190274,1872.0,FRA,3312.0,M,False,Deportes
22422189,Isabelino Gradín,SOCCER PLAYER,58.190226,1897.0,URY,3967.0,M,False,Deportes
1423830,Henrik Gabriel Porthan,HISTORIAN,58.19005,1739.0,FIN,1451.9,M,False,Humanidades
412119,Joe Bugner,BOXER,58.189784,1950.0,HUN,3953.0,M,True,Deportes
3561151,Ronald Speirs,MILITARY PERSONNEL,58.18971,1920.0,GBR,7017.0,M,False,Poder y figuras públicas
2525121,Virgilijus Alekna,ATHLETE,58.189411,1972.0,LTU,12103.0,M,True,Deportes
4082512,Anton Yugov,POLITICIAN,58.188943,1904.0,GRC,2498.0,M,False,Poder y figuras públicas
543082,Heinz Hopf,MATHEMATICIAN,58.188636,1894.0,POL,2340.0,M,False,Ciencia y tecnología
160177,Joachim Barrande,GEOLOGIST,58.188632,1799.0,FRA,1737.0356,M,False,Ciencia y tecnología
884942,Cheb Mami,SINGER,58.188544,1966.0,DZA,2750.0,M,True,Artes y espectáculo
45680658,Aurora,MUSICIAN,58.188531,1996.0,NOR,43133.145,F,True,Artes y espectáculo
2478710,Robert Keohane,POLITICAL SCIENTIST,58.188189,1941.0,USA,13553.401,M,True,Humanidades
1353869,Ernesto Brambilla,RACING DRIVER,58.187745,1934.0,ITA,4466.0,M,False,Deportes
162964,John Stamos,ACTOR,58.187659,1963.0,USA,19514.0,M,True,Artes y espectáculo
163554,Juan de Oñate,EXPLORER,58.187602,1550.0,MEX,574.0,M,False,Negocios y exploración
3920935,Juan Martín del Potro,TENNIS PLAYER,58.187455,1988.0,ARG,11244.0,M,True,Deportes
18018913,Felix of Byzantium,RELIGIOUS FIGURE,58.186878,100.0,,,M,False,Poder y figuras públicas
4724677,Balthasar Permoser,SCULPTOR,58.186743,1651.0,DEU,1562.3783,M,False,Artes y espectáculo
7668719,Sigrid Hjertén,PAINTER,58.186582,1885.0,SWE,2522.0,F,False,Artes y espectáculo
19241974,"Henry, Duke of Anhalt-Köthen",POLITICIAN,58.186382,1778.0,POL,990.0,M,False,Poder y figuras públicas
371810,Antonin Mercié,PAINTER,58.186346,1845.0,FRA,2358.9246,F,False,Artes y espectáculo
4624311,Philip Stone,ACTOR,58.186245,1924.0,GBR,7844.0,M,False,Artes y espectáculo
11221120,Friedrich Wilhelm Marpurg,COMPOSER,58.185902,1718.0,DEU,1695.3597,M,False,Artes y espectáculo
3468074,Bernard-Marie Koltès,WRITER,58.185809,1948.0,FRA,7002.0,M,False,Humanidades
27620724,Halet Çambel,ARCHAEOLOGIST,58.185782,1916.0,DEU,4678.0,F,False,Humanidades
29639360,Ferdinand Johann Wiedemann,LINGUIST,58.185701,1805.0,EST,1787.0,M,False,Humanidades
635235,Harold D. Babcock,ASTRONOMER,58.18563,1882.0,USA,6557.8457,M,False,Ciencia y tecnología
1226504,Mike Beuttler,RACING DRIVER,58.185592,1940.0,EGY,1511.25012972973,M,False,Deportes
196218,Jean François de Saint-Lambert,PHILOSOPHER,58.185498,1716.0,FRA,2068.1921,M,False,Humanidades
6077426,Anatoly Khrapaty,ATHLETE,58.185364,1962.0,KAZ,12154.0,M,False,Deportes
6533723,Wolfgang Nordwig,ATHLETE,58.185281,1943.0,DEU,9389.0,M,True,Deportes
2600032,Robert Darnton,HISTORIAN,58.185224,1939.0,USA,11171.448,M,True,Humanidades
31272,Trevor Jones,COMPOSER,58.184865,1949.0,ZAF,3819.0,M,True,Artes y espectáculo
379608,Vasily Safonov,COMPOSER,58.184323,1852.0,,,M,False,Artes y espectáculo
7232845,Raymond Cruz,ACTOR,58.18416,1961.0,USA,18175.0,M,True,Artes y espectáculo
1755289,Don Felder,MUSICIAN,58.184012,1947.0,USA,14311.547,F,True,Artes y espectáculo
40183571,Grace Sherwood,SOCIAL ACTIVIST,58.184004,1660.0,USA,1021.5693714285716,F,False,Poder y figuras públicas
8335378,Girolamo de Rada,WRITER,58.183354,1814.0,ITA,2503.4941,M,False,Humanidades
14179442,Joos van Craesbeeck,PAINTER,58.183324,1605.0,BEL,2510.0,M,False,Artes y espectáculo
5153314,Mohammed Karim Lamrani,POLITICIAN,58.183057,1919.0,MAR,1324.4864864864865,M,False,Poder y figuras públicas
15767,Jon Postel,ENGINEER,58.183055,1943.0,USA,16050.218,M,False,Ciencia y tecnología
14569606,Daniel Gran,PAINTER,58.183011,1694.0,AUT,1941.0,M,False,Artes y espectáculo
37495698,Emmanuel Bove,WRITER,58.18287,1898.0,FRA,4399.0,M,False,Humanidades
631522,Hiroo Kanamori,GEOLOGIST,58.182723,1936.0,,,M,True,Ciencia y tecnología
1794696,David VIII of Georgia,POLITICIAN,58.182591,1263.0,,,M,False,Poder y figuras públicas
60825450,Sylvestre Ilunga,POLITICIAN,58.182549,1947.0,COD,909.0,M,True,Poder y figuras públicas
26561149,Karoline von Günderrode,WRITER,58.182045,1780.0,DEU,1812.0632,F,False,Humanidades
440570,"William FitzOsbern, 1st Earl of Hereford",MILITARY PERSONNEL,58.181982,1020.0,BEL,1895.4649766511009,M,False,Poder y figuras públicas
269839,Louis Moreau Gottschalk,MUSICIAN,58.181903,1829.0,USA,2833.4624,M,False,Artes y espectáculo
291795,Patti LuPone,ACTOR,58.181552,1949.0,USA,14196.672,F,True,Artes y espectáculo
41743658,Intef the Elder,POLITICIAN,58.181516,-2200.0,,,M,False,Poder y figuras públicas
535770,Caspar Peucer,PHYSICIAN,58.181398,1525.0,DEU,1734.8722,M,False,Ciencia y tecnología
7656367,Joe E. Tata,ACTOR,58.181348,1936.0,USA,10568.013,M,False,Artes y espectáculo
10536438,Trine Dyrholm,ACTOR,58.18108,1972.0,DNK,21579.0,F,True,Artes y espectáculo
7218161,Toivo Hyytiäinen,ATHLETE,58.181035,1925.0,FIN,3711.0,M,False,Deportes
2839219,Cleitus the White,MILITARY PERSONNEL,58.180785,-400.0,,,M,False,Poder y figuras públicas
299519,Alex Higgins,SNOOKER,58.180622,1949.0,GBR,11088.0,M,False,Deportes
15427352,Cerverí de Girona,WRITER,58.180585,1259.0,IND,1264.0,M,False,Humanidades
4346337,Mike Porcaro,MUSICIAN,58.180399,1955.0,USA,17370.0,M,False,Artes y espectáculo
41471088,Thomas Francis Wade,PHYSICIAN,58.180382,1818.0,GBR,3201.0,M,False,Ciencia y tecnología
8900348,Nina Dobrev,ACTOR,58.180357,1989.0,BGR,9908.0,F,True,Artes y espectáculo
29112643,Lydia Lipkowska,SINGER,58.180228,1882.0,UKR,7849.0,F,False,Artes y espectáculo
219357,Marion Davies,ACTOR,58.179671,1897.0,USA,7406.342,F,False,Artes y espectáculo
760573,Terry Venables,SOCCER PLAYER,58.179649,1943.0,GBR,12344.0,M,False,Deportes
18062572,Jehan Buhan,FENCER,58.179152,1912.0,FRA,5601.0,M,False,Deportes
