iso3,region,study,wave,year,cat,pct,n
HRV,Eastern Europe & Central Asia,EVS,7,2017,otra_raza,11.7,1422
ITA,Western Europe,EVS,7,2018,otra_raza,12.4,2149
LUX,Western Europe,EVS,5,2008,otra_raza,12.5,1592
ESP,Western Europe,EVS,7,2017,otra_raza,12.7,1194
MAR,Middle East & North Africa,WVS,7,2021,otra_raza,13.5,1200
RUS,Eastern Europe & Central Asia,EVS,7,2017,otra_raza,13.7,1825
UZB,Eastern Europe & Central Asia,WVS,7,2022,otra_raza,14.2,1250
JPN,East Asia,WVS,7,2019,otra_raza,14.7,1316
KOR,East Asia,WVS,7,2018,otra_raza,15.2,1245
CYP,Western Europe,WVS,7,2019,otra_raza,15.6,976
NGA,Sub-Saharan Africa,WVS,7,2018,otra_raza,15.8,1237
EGY,Middle East & North Africa,WVS,7,2018,otra_raza,16.5,1200
EST,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,16.5,1239
ETH,Sub-Saharan Africa,WVS,7,2020,otra_raza,16.6,1220
TZA,Sub-Saharan Africa,WVS,4,2001,otra_raza,16.7,1171
SRB,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,16.8,1375
LVA,Eastern Europe & Central Asia,EVS,7,2021,otra_raza,17.2,1254
UGA,Sub-Saharan Africa,WVS,4,2001,otra_raza,18.2,1002
CHN,East Asia,WVS,7,2018,otra_raza,18.4,2970
DOM,Latin America,WVS,3,1996,otra_raza,18.5,417
MDA,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,19.1,1521
ZAF,Sub-Saharan Africa,WVS,6,2013,otra_raza,19.2,3531
DZA,Middle East & North Africa,WVS,6,2014,otra_raza,19.8,1200
NIC,Latin America,WVS,7,2020,otra_raza,19.8,1200
GHA,Sub-Saharan Africa,WVS,6,2012,otra_raza,19.9,1552
BLR,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,20.0,1508
PHL,Southeast Asia,WVS,7,2019,otra_raza,20.5,1199
MNG,East Asia,WVS,7,2020,otra_raza,20.6,1638
CZE,Eastern Europe & Central Asia,WVS,7,2022,otra_raza,20.7,1163
MNE,Eastern Europe & Central Asia,EVS,7,2019,otra_raza,21.3,983
TUN,Middle East & North Africa,WVS,7,2019,otra_raza,21.9,1137
MLI,Sub-Saharan Africa,WVS,5,2007,otra_raza,22.0,1534
ROU,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,22.1,1554
SVK,Eastern Europe & Central Asia,WVS,7,2022,otra_raza,22.7,1173
SVN,Eastern Europe & Central Asia,EVS,7,2017,otra_raza,23.3,1059
LTU,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,24.1,1317
TJK,Eastern Europe & Central Asia,WVS,7,2020,otra_raza,24.2,1200
GRC,Western Europe,WVS,7,2017,otra_raza,24.4,1196
JOR,Middle East & North Africa,WVS,7,2018,otra_raza,24.4,1203
BIH,Eastern Europe & Central Asia,EVS,7,2019,otra_raza,24.8,1657
UKR,Eastern Europe & Central Asia,EVS,7,2020,otra_raza,25.1,1483
PAK,South Asia,WVS,7,2018,otra_raza,25.3,1995
MLT,Western Europe,EVS,5,2008,otra_raza,25.5,1448
KGZ,Eastern Europe & Central Asia,WVS,7,2020,otra_raza,25.7,1200
MDV,South Asia,WVS,7,2021,otra_raza,26.0,1039
IND,South Asia,WVS,7,2023,otra_raza,26.1,1653
AZE,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,27.4,1659
IRN,Middle East & North Africa,WVS,7,2020,otra_raza,27.6,1499
MKD,Eastern Europe & Central Asia,EVS,7,2019,otra_raza,27.7,1020
ARM,Eastern Europe & Central Asia,WVS,7,2021,otra_raza,27.9,1207
KWT,Middle East & North Africa,WVS,6,2014,otra_raza,28.1,1303
HUN,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,28.8,1477
XKS,Eastern Europe & Central Asia,EVS,5,2008,otra_raza,28.9,1470
ZMB,Sub-Saharan Africa,WVS,5,2007,otra_raza,29.5,1500
GTM,Latin America,WVS,7,2020,otra_raza,30.2,1229
IRQ,Middle East & North Africa,WVS,7,2018,otra_raza,31.8,1200
THA,Southeast Asia,WVS,7,2018,otra_raza,32.1,1500
BGD,South Asia,WVS,7,2018,otra_raza,32.3,1182
GEO,Eastern Europe & Central Asia,EVS,7,2018,otra_raza,33.0,2169
YEM,Middle East & North Africa,WVS,6,2014,otra_raza,34.0,1000
LBN,Middle East & North Africa,WVS,7,2018,otra_raza,35.9,1200
SAU,Middle East & North Africa,WVS,4,2003,otra_raza,37.7,1502
BGR,Eastern Europe & Central Asia,EVS,7,2017,otra_raza,40.0,1290
TUR,Eastern Europe & Central Asia,WVS,7,2018,otra_raza,41.9,2376
PSE,Middle East & North Africa,WVS,6,2013,otra_raza,44.0,1000
MAC,East Asia,WVS,7,2019,otra_raza,44.9,987
XNC,Western Europe,EVS,5,2008,otra_raza,56.3,483
VNM,Southeast Asia,WVS,7,2020,otra_raza,62.4,1200
MMR,Southeast Asia,WVS,7,2020,otra_raza,70.4,1200
GBR,Western Europe,WVS,7,2022,otra_religion,1.3,2586
NZL,"North America, Australia & New Zealand",WVS,7,2020,otra_religion,1.6,1057
HTI,Latin America,WVS,6,2016,otra_religion,1.8,1992
SGP,Southeast Asia,WVS,7,2020,otra_religion,2.0,2012
ARG,Latin America,WVS,7,2017,otra_religion,2.2,1003
BRA,Latin America,WVS,7,2018,otra_religion,2.5,1762
NLD,Western Europe,WVS,7,2022,otra_religion,2.5,2057
NOR,Western Europe,WVS,5,2007,otra_religion,2.6,1025
URY,Latin America,WVS,7,2022,otra_religion,2.7,1000
USA,"North America, Australia & New Zealand",WVS,7,2017,otra_religion,2.8,2435
DEU,Western Europe,WVS,7,2018,otra_religion,2.8,1523
TTO,Caribbean,WVS,6,2010,otra_religion,2.9,999
ESP,Western Europe,WVS,6,2011,otra_religion,3.1,1189
NIR,Western Europe,WVS,7,2022,otra_religion,3.3,446
AUS,"North America, Australia & New Zealand",WVS,7,2018,otra_religion,3.4,1813
SWE,Western Europe,WVS,6,2011,otra_religion,3.7,1206
KEN,Sub-Saharan Africa,WVS,7,2021,otra_religion,3.8,1231
AND,Western Europe,WVS,7,2018,otra_religion,3.9,1004
CHE,Western Europe,WVS,5,2007,otra_religion,4.4,1241
POL,Eastern Europe & Central Asia,WVS,6,2012,otra_religion,4.6,966
TWN,East Asia,WVS,7,2019,otra_religion,4.6,1223
RWA,Sub-Saharan Africa,WVS,6,2012,otra_religion,4.8,1527
ZWE,Sub-Saharan Africa,WVS,7,2020,otra_religion,5.4,1202
HUN,Eastern Europe & Central Asia,WVS,5,2009,otra_religion,5.5,1000
KOR,East Asia,WVS,7,2018,otra_religion,5.5,1245
HKG,East Asia,WVS,7,2018,otra_religion,5.6,2075
CHL,Latin America,WVS,7,2018,otra_religion,5.9,1000
CAN,"North America, Australia & New Zealand",WVS,7,2020,otra_religion,5.9,4018
ROU,Eastern Europe & Central Asia,WVS,7,2018,otra_religion,6.6,1226
MYS,Southeast Asia,WVS,7,2018,otra_religion,6.8,1313
PER,Latin America,WVS,7,2018,otra_religion,7.1,1387
BOL,Latin America,WVS,7,2017,otra_religion,7.3,1800
SVN,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,8.5,1069
VEN,Latin America,WVS,7,2021,otra_religion,9.3,1190
KAZ,Eastern Europe & Central Asia,WVS,7,2018,otra_religion,9.6,1276
FIN,Western Europe,WVS,5,2005,otra_religion,9.7,1014
CZE,Eastern Europe & Central Asia,WVS,7,2022,otra_religion,9.8,1163
ITA,Western Europe,WVS,5,2005,otra_religion,10.0,1012
SLV,Latin America,WVS,3,1999,otra_religion,10.8,1254
PRI,Latin America,WVS,7,2018,otra_religion,11.1,1127
RUS,Eastern Europe & Central Asia,WVS,7,2017,otra_religion,11.3,1810
ETH,Sub-Saharan Africa,WVS,7,2020,otra_religion,11.4,1220
SVK,Eastern Europe & Central Asia,WVS,7,2022,otra_religion,11.4,1173
QAT,Middle East & North Africa,WVS,6,2010,otra_religion,11.6,1060
BFA,Sub-Saharan Africa,WVS,5,2007,otra_religion,12.0,1534
PHL,Southeast Asia,WVS,7,2019,otra_religion,12.6,1200
COL,Latin America,WVS,7,2018,otra_religion,13.1,1520
EGY,Middle East & North Africa,WVS,7,2018,otra_religion,13.4,1200
NGA,Sub-Saharan Africa,WVS,7,2018,otra_religion,13.4,1237
MEX,Latin America,WVS,7,2018,otra_religion,14.0,1737
ECU,Latin America,WVS,7,2018,otra_religion,14.2,1200
HRV,Eastern Europe & Central Asia,WVS,3,1996,otra_religion,14.3,1196
BGR,Eastern Europe & Central Asia,WVS,5,2006,otra_religion,15.0,1001
ZAF,Sub-Saharan Africa,WVS,6,2013,otra_religion,16.0,3531
IDN,Southeast Asia,WVS,7,2018,otra_religion,16.1,3200
CYP,Western Europe,WVS,7,2019,otra_religion,16.1,976
BLR,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,18.0,1535
JPN,East Asia,WVS,7,2019,otra_religion,19.3,1311
LBY,Middle East & North Africa,WVS,7,2022,otra_religion,20.0,1196
EST,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,20.7,1533
GRC,Western Europe,WVS,7,2017,otra_religion,21.6,1196
NIC,Latin America,WVS,7,2020,otra_religion,21.6,1200
GHA,Sub-Saharan Africa,WVS,6,2012,otra_religion,22.5,1552
JOR,Middle East & North Africa,WVS,7,2018,otra_religion,23.6,1203
MAR,Middle East & North Africa,WVS,7,2021,otra_religion,23.7,1200
MLI,Sub-Saharan Africa,WVS,5,2007,otra_religion,24.1,1534
UKR,Eastern Europe & Central Asia,WVS,7,2020,otra_religion,24.7,1174
LVA,Eastern Europe & Central Asia,WVS,3,1996,otra_religion,24.8,1200
ALB,Eastern Europe & Central Asia,WVS,3,1998,otra_religion,25.0,999
THA,Southeast Asia,WVS,7,2018,otra_religion,25.1,1500
SRB,Eastern Europe & Central Asia,WVS,7,2017,otra_religion,25.2,1041
MDA,Eastern Europe & Central Asia,WVS,5,2006,otra_religion,25.4,1046
MNG,East Asia,WVS,7,2020,otra_religion,25.4,1638
FRA,Western Europe,WVS,5,2006,otra_religion,25.6,1001
ZMB,Sub-Saharan Africa,WVS,5,2007,otra_religion,26.1,1500
TJK,Eastern Europe & Central Asia,WVS,7,2020,otra_religion,26.4,1200
BIH,Eastern Europe & Central Asia,WVS,3,1998,otra_religion,27.6,1200
IND,South Asia,WVS,7,2023,otra_religion,28.3,1650
LBN,Middle East & North Africa,WVS,7,2018,otra_religion,31.2,1200
CHN,East Asia,WVS,7,2018,otra_religion,31.3,2970
PAK,South Asia,WVS,7,2018,otra_religion,31.9,1995
KGZ,Eastern Europe & Central Asia,WVS,7,2020,otra_religion,32.4,1200
GTM,Latin America,WVS,7,2020,otra_religion,32.7,1229
IRN,Middle East & North Africa,WVS,7,2020,otra_religion,33.8,1499
TUN,Middle East & North Africa,WVS,7,2019,otra_religion,34.1,1151
BGD,South Asia,WVS,7,2018,otra_religion,34.2,1184
AZE,Eastern Europe & Central Asia,WVS,6,2011,otra_religion,34.8,1002
IRQ,Middle East & North Africa,WVS,7,2018,otra_religion,34.8,1200
ARM,Eastern Europe & Central Asia,WVS,7,2021,otra_religion,36.0,1207
GEO,Eastern Europe & Central Asia,WVS,6,2014,otra_religion,36.4,1202
SAU,Middle East & North Africa,WVS,4,2003,otra_religion,40.4,1502
TUR,Eastern Europe & Central Asia,WVS,7,2018,otra_religion,42.4,2363
DZA,Middle East & North Africa,WVS,6,2014,otra_religion,42.7,1200
MAC,East Asia,WVS,7,2019,otra_religion,44.7,985
VNM,Southeast Asia,WVS,7,2020,otra_religion,50.0,1200
PSE,Middle East & North Africa,WVS,6,2013,otra_religion,50.3,1000
MDV,South Asia,WVS,7,2021,otra_religion,51.2,1038
YEM,Middle East & North Africa,WVS,6,2014,otra_religion,53.3,1000
UZB,Eastern Europe & Central Asia,WVS,7,2022,otra_religion,70.4,1250
MMR,Southeast Asia,WVS,7,2020,otra_religion,71.2,1200
HTI,Latin America,WVS,6,2016,otro_idioma,1.5,1988
AND,Western Europe,WVS,7,2018,otro_idioma,1.8,1004
NOR,Western Europe,WVS,5,2007,otro_idioma,1.9,1019
SGP,Southeast Asia,WVS,7,2020,otro_idioma,2.0,2012
KEN,Sub-Saharan Africa,WVS,7,2021,otro_idioma,2.7,1231
ESP,Western Europe,WVS,6,2011,otro_idioma,3.1,1189
SWE,Western Europe,WVS,6,2011,otro_idioma,3.2,1206
POL,Eastern Europe & Central Asia,WVS,6,2012,otro_idioma,3.2,966
GBR,Western Europe,WVS,7,2022,otro_idioma,3.5,2586
ARG,Latin America,WVS,7,2017,otro_idioma,4.0,1003
CHE,Western Europe,WVS,5,2007,otro_idioma,4.1,1198
KAZ,Eastern Europe & Central Asia,WVS,7,2018,otro_idioma,4.1,1276
MYS,Southeast Asia,WVS,7,2018,otro_idioma,4.1,1313
URY,Latin America,WVS,7,2022,otro_idioma,4.2,1000
NZL,"North America, Australia & New Zealand",WVS,7,2020,otro_idioma,4.4,1057
DEU,Western Europe,WVS,7,2018,otro_idioma,4.9,1523
SVN,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,5.0,1069
PER,Latin America,WVS,7,2018,otro_idioma,5.3,1390
CHL,Latin America,WVS,7,2018,otro_idioma,5.7,1000
ZWE,Sub-Saharan Africa,WVS,7,2020,otro_idioma,5.7,1202
ROU,Eastern Europe & Central Asia,WVS,7,2018,otro_idioma,6.0,1226
BRA,Latin America,WVS,7,2018,otro_idioma,6.5,1762
TTO,Caribbean,WVS,6,2010,otro_idioma,6.7,999
BOL,Latin America,WVS,7,2017,otro_idioma,6.8,1800
UZB,Eastern Europe & Central Asia,WVS,7,2022,otro_idioma,6.9,1248
ITA,Western Europe,WVS,5,2005,otro_idioma,7.0,929
TWN,East Asia,WVS,7,2019,otro_idioma,7.0,1223
ETH,Sub-Saharan Africa,WVS,7,2020,otro_idioma,7.1,1228
HKG,East Asia,WVS,7,2018,otro_idioma,7.3,2075
RWA,Sub-Saharan Africa,WVS,6,2012,otro_idioma,7.7,1527
CAN,"North America, Australia & New Zealand",WVS,7,2020,otro_idioma,7.8,4018
NIR,Western Europe,WVS,7,2022,otro_idioma,8.3,446
JPN,East Asia,WVS,7,2019,otro_idioma,8.5,1325
FIN,Western Europe,WVS,5,2005,otro_idioma,8.7,1008
LBY,Middle East & North Africa,WVS,7,2022,otro_idioma,8.7,1196
COL,Latin America,WVS,7,2018,otro_idioma,9.0,1520
USA,"North America, Australia & New Zealand",WVS,7,2017,otro_idioma,9.3,2435
CYP,Western Europe,WVS,7,2019,otro_idioma,9.4,981
HUN,Eastern Europe & Central Asia,WVS,5,2009,otro_idioma,9.5,1007
NGA,Sub-Saharan Africa,WVS,7,2018,otro_idioma,9.6,1237
QAT,Middle East & North Africa,WVS,6,2010,otro_idioma,9.8,1060
AUS,"North America, Australia & New Zealand",WVS,7,2018,otro_idioma,10.1,1813
SVK,Eastern Europe & Central Asia,WVS,7,2022,otro_idioma,10.1,1173
BFA,Sub-Saharan Africa,WVS,5,2007,otro_idioma,10.2,1534
IDN,Southeast Asia,WVS,7,2018,otro_idioma,10.4,3200
NLD,Western Europe,WVS,7,2022,otro_idioma,10.8,2057
CZE,Eastern Europe & Central Asia,WVS,7,2022,otro_idioma,11.9,1163
PRI,Latin America,WVS,7,2018,otro_idioma,12.2,1127
KGZ,Eastern Europe & Central Asia,WVS,7,2020,otro_idioma,12.2,1200
TJK,Eastern Europe & Central Asia,WVS,7,2020,otro_idioma,12.2,1200
VEN,Latin America,WVS,7,2021,otro_idioma,12.3,1190
BGR,Eastern Europe & Central Asia,WVS,5,2006,otro_idioma,12.5,1001
MEX,Latin America,WVS,7,2018,otro_idioma,12.5,1738
RUS,Eastern Europe & Central Asia,WVS,7,2017,otro_idioma,12.6,1810
KOR,East Asia,WVS,7,2018,otro_idioma,12.9,1245
GRC,Western Europe,WVS,7,2017,otro_idioma,13.5,1196
ECU,Latin America,WVS,7,2018,otro_idioma,14.2,1200
ARM,Eastern Europe & Central Asia,WVS,7,2021,otro_idioma,14.9,1207
ZAF,Sub-Saharan Africa,WVS,6,2013,otro_idioma,15.1,3531
SRB,Eastern Europe & Central Asia,WVS,7,2017,otro_idioma,15.6,1041
MNG,East Asia,WVS,7,2020,otro_idioma,15.6,1638
MDA,Eastern Europe & Central Asia,WVS,5,2006,otro_idioma,16.0,1042
EST,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,16.5,1533
MAR,Middle East & North Africa,WVS,7,2021,otro_idioma,16.9,1200
BLR,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,17.6,1535
MDV,South Asia,WVS,7,2021,otro_idioma,17.7,1038
DZA,Middle East & North Africa,WVS,6,2014,otro_idioma,18.1,1200
CHN,East Asia,WVS,7,2018,otro_idioma,19.2,2971
MLI,Sub-Saharan Africa,WVS,5,2007,otro_idioma,19.7,1534
GEO,Eastern Europe & Central Asia,WVS,6,2014,otro_idioma,20.2,1202
NIC,Latin America,WVS,7,2020,otro_idioma,21.3,1200
GHA,Sub-Saharan Africa,WVS,6,2012,otro_idioma,21.9,1552
JOR,Middle East & North Africa,WVS,7,2018,otro_idioma,22.9,1203
FRA,Western Europe,WVS,5,2006,otro_idioma,23.4,1001
ZMB,Sub-Saharan Africa,WVS,5,2007,otro_idioma,23.7,1500
TUN,Middle East & North Africa,WVS,7,2019,otro_idioma,24.2,1154
PAK,South Asia,WVS,7,2018,otro_idioma,25.5,1995
IND,South Asia,WVS,7,2023,otro_idioma,25.5,1652
EGY,Middle East & North Africa,WVS,7,2018,otro_idioma,25.7,1200
THA,Southeast Asia,WVS,7,2018,otro_idioma,25.7,1500
AZE,Eastern Europe & Central Asia,WVS,6,2011,otro_idioma,26.3,1002
UKR,Eastern Europe & Central Asia,WVS,7,2020,otro_idioma,28.2,1184
KWT,Middle East & North Africa,WVS,6,2014,otro_idioma,28.9,1303
LBN,Middle East & North Africa,WVS,7,2018,otro_idioma,30.3,1200
YEM,Middle East & North Africa,WVS,6,2014,otro_idioma,31.3,1000
IRN,Middle East & North Africa,WVS,7,2020,otro_idioma,31.4,1499
GTM,Latin America,WVS,7,2020,otro_idioma,32.1,1229
PHL,Southeast Asia,WVS,7,2019,otro_idioma,32.2,1200
TUR,Eastern Europe & Central Asia,WVS,7,2018,otro_idioma,36.9,2347
PSE,Middle East & North Africa,WVS,6,2013,otro_idioma,39.2,1000
IRQ,Middle East & North Africa,WVS,7,2018,otro_idioma,40.2,1200
MAC,East Asia,WVS,7,2019,otro_idioma,42.4,984
BGD,South Asia,WVS,7,2018,otro_idioma,46.9,1159
VNM,Southeast Asia,WVS,7,2020,otro_idioma,49.8,1200
MMR,Southeast Asia,WVS,7,2020,otro_idioma,70.8,1200
THA,Southeast Asia,WVS,5,2007,otro_origen,9.3,1299
JOR,Middle East & North Africa,WVS,4,2001,otro_origen,15.0,1223
SWE,Western Europe,WVS,6,2011,parejas_no_casadas,0.3,1206
NLD,Western Europe,WVS,7,2022,parejas_no_casadas,0.3,2057
NIR,Western Europe,WVS,7,2022,parejas_no_casadas,0.6,446
NOR,Western Europe,WVS,5,2007,parejas_no_casadas,0.7,1019
DEU,Western Europe,WVS,7,2018,parejas_no_casadas,0.7,1523
HTI,Latin America,WVS,6,2016,parejas_no_casadas,0.8,1989
GBR,Western Europe,WVS,7,2022,parejas_no_casadas,0.8,2586
ARG,Latin America,WVS,7,2017,parejas_no_casadas,1.1,1003
ESP,Western Europe,WVS,6,2011,parejas_no_casadas,1.3,1189
BRA,Latin America,WVS,7,2018,parejas_no_casadas,1.3,1762
NZL,"North America, Australia & New Zealand",WVS,7,2020,parejas_no_casadas,1.5,1057
AND,Western Europe,WVS,7,2018,parejas_no_casadas,1.6,1004
URY,Latin America,WVS,7,2022,parejas_no_casadas,1.8,1000
AUS,"North America, Australia & New Zealand",WVS,7,2018,parejas_no_casadas,2.5,1813
CZE,Eastern Europe & Central Asia,WVS,7,2022,parejas_no_casadas,2.7,1163
CHE,Western Europe,WVS,5,2007,parejas_no_casadas,3.1,1201
CHL,Latin America,WVS,7,2018,parejas_no_casadas,3.3,1000
SVK,Eastern Europe & Central Asia,WVS,7,2022,parejas_no_casadas,3.4,1173
TTO,Caribbean,WVS,6,2010,parejas_no_casadas,3.5,999
POL,Eastern Europe & Central Asia,WVS,6,2012,parejas_no_casadas,3.5,966
CAN,"North America, Australia & New Zealand",WVS,7,2020,parejas_no_casadas,3.8,4018
RUS,Eastern Europe & Central Asia,WVS,7,2017,parejas_no_casadas,4.1,1810
ITA,Western Europe,WVS,5,2005,parejas_no_casadas,4.2,938
RWA,Sub-Saharan Africa,WVS,6,2012,parejas_no_casadas,4.5,1527
BOL,Latin America,WVS,7,2017,parejas_no_casadas,4.6,1800
SVN,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,4.7,1069
HUN,Eastern Europe & Central Asia,WVS,5,2009,parejas_no_casadas,5.0,1007
USA,"North America, Australia & New Zealand",WVS,7,2017,parejas_no_casadas,5.4,2435
ROU,Eastern Europe & Central Asia,WVS,7,2018,parejas_no_casadas,5.4,1226
SGP,Southeast Asia,WVS,7,2020,parejas_no_casadas,5.7,2012
VEN,Latin America,WVS,7,2021,parejas_no_casadas,5.7,1190
PER,Latin America,WVS,7,2018,parejas_no_casadas,5.9,1388
HKG,East Asia,WVS,7,2018,parejas_no_casadas,6.6,2075
KEN,Sub-Saharan Africa,WVS,7,2021,parejas_no_casadas,6.6,1231
BLR,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,6.9,1535
KAZ,Eastern Europe & Central Asia,WVS,7,2018,parejas_no_casadas,7.5,1276
UZB,Eastern Europe & Central Asia,WVS,7,2022,parejas_no_casadas,7.6,1250
GRC,Western Europe,WVS,7,2017,parejas_no_casadas,8.0,1196
KOR,East Asia,WVS,7,2018,parejas_no_casadas,8.0,1245
ECU,Latin America,WVS,7,2018,parejas_no_casadas,8.4,1200
FIN,Western Europe,WVS,5,2005,parejas_no_casadas,8.8,1006
SRB,Eastern Europe & Central Asia,WVS,7,2017,parejas_no_casadas,9.1,1041
PRI,Latin America,WVS,7,2018,parejas_no_casadas,10.1,1127
COL,Latin America,WVS,7,2018,parejas_no_casadas,10.1,1520
BGR,Eastern Europe & Central Asia,WVS,5,2006,parejas_no_casadas,10.8,1001
MEX,Latin America,WVS,7,2018,parejas_no_casadas,11.1,1738
FRA,Western Europe,WVS,5,2006,parejas_no_casadas,11.3,1001
TWN,East Asia,WVS,7,2019,parejas_no_casadas,13.1,1223
EST,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,13.5,1533
CYP,Western Europe,WVS,7,2019,parejas_no_casadas,14.0,975
ZAF,Sub-Saharan Africa,WVS,6,2013,parejas_no_casadas,15.3,3531
MNG,East Asia,WVS,7,2020,parejas_no_casadas,15.3,1638
PHL,Southeast Asia,WVS,7,2019,parejas_no_casadas,16.0,1200
MDA,Eastern Europe & Central Asia,WVS,5,2006,parejas_no_casadas,16.6,1041
BFA,Sub-Saharan Africa,WVS,5,2007,parejas_no_casadas,17.3,1534
KGZ,Eastern Europe & Central Asia,WVS,7,2020,parejas_no_casadas,17.9,1200
NIC,Latin America,WVS,7,2020,parejas_no_casadas,18.2,1200
JPN,East Asia,WVS,7,2019,parejas_no_casadas,20.5,1314
ARM,Eastern Europe & Central Asia,WVS,7,2021,parejas_no_casadas,22.8,1207
ETH,Sub-Saharan Africa,WVS,7,2020,parejas_no_casadas,23.2,1220
ZWE,Sub-Saharan Africa,WVS,7,2020,parejas_no_casadas,24.4,1202
UKR,Eastern Europe & Central Asia,WVS,7,2020,parejas_no_casadas,25.8,1218
GEO,Eastern Europe & Central Asia,WVS,6,2014,parejas_no_casadas,26.5,1202
THA,Southeast Asia,WVS,7,2018,parejas_no_casadas,27.1,1500
GHA,Sub-Saharan Africa,WVS,6,2012,parejas_no_casadas,27.7,1552
NGA,Sub-Saharan Africa,WVS,7,2018,parejas_no_casadas,29.7,1237
GTM,Latin America,WVS,7,2020,parejas_no_casadas,30.8,1229
PAK,South Asia,WVS,7,2018,parejas_no_casadas,36.3,1995
LBY,Middle East & North Africa,WVS,7,2022,parejas_no_casadas,38.7,1196
CHN,East Asia,WVS,7,2018,parejas_no_casadas,40.0,2973
MYS,Southeast Asia,WVS,7,2018,parejas_no_casadas,40.6,1313
LBN,Middle East & North Africa,WVS,7,2018,parejas_no_casadas,41.3,1200
ZMB,Sub-Saharan Africa,WVS,5,2007,parejas_no_casadas,41.5,1500
MAC,East Asia,WVS,7,2019,parejas_no_casadas,43.7,985
MLI,Sub-Saharan Africa,WVS,5,2007,parejas_no_casadas,48.0,1534
IRQ,Middle East & North Africa,WVS,7,2018,parejas_no_casadas,51.3,1200
TJK,Eastern Europe & Central Asia,WVS,7,2020,parejas_no_casadas,53.2,1200
TUR,Eastern Europe & Central Asia,WVS,7,2018,parejas_no_casadas,57.8,2314
AZE,Eastern Europe & Central Asia,WVS,6,2011,parejas_no_casadas,58.2,1002
MAR,Middle East & North Africa,WVS,7,2021,parejas_no_casadas,59.0,1200
TUN,Middle East & North Africa,WVS,7,2019,parejas_no_casadas,59.6,1157
QAT,Middle East & North Africa,WVS,6,2010,parejas_no_casadas,62.4,1060
VNM,Southeast Asia,WVS,7,2020,parejas_no_casadas,65.3,1200
DZA,Middle East & North Africa,WVS,6,2014,parejas_no_casadas,65.8,1200
IND,South Asia,WVS,7,2023,parejas_no_casadas,68.2,1601
PSE,Middle East & North Africa,WVS,6,2013,parejas_no_casadas,69.6,1000
MDV,South Asia,WVS,7,2021,parejas_no_casadas,69.8,1038
IDN,Southeast Asia,WVS,7,2018,parejas_no_casadas,70.1,3200
IRN,Middle East & North Africa,WVS,7,2020,parejas_no_casadas,76.1,1499
YEM,Middle East & North Africa,WVS,6,2014,parejas_no_casadas,76.3,1000
BGD,South Asia,WVS,7,2018,parejas_no_casadas,77.7,1175
JOR,Middle East & North Africa,WVS,7,2018,parejas_no_casadas,81.3,1203
MMR,Southeast Asia,WVS,7,2020,parejas_no_casadas,90.5,1200
ZAF,Sub-Saharan Africa,WVS,5,2006,personas_color,9.0,2988
HTI,Latin America,WVS,6,2016,sida,1.9,1993
FRA,Western Europe,EVS,5,2008,sida,2.6,1480
DNK,Western Europe,EVS,5,2008,sida,3.0,1264
URY,Latin America,WVS,7,2022,sida,3.9,1000
ISL,Western Europe,EVS,5,2009,sida,4.0,756
ARG,Latin America,WVS,7,2017,sida,4.0,1003
GBR,Western Europe,WVS,7,2022,sida,4.3,2586
BEL,Western Europe,EVS,5,2009,sida,5.2,1501
NOR,Western Europe,EVS,5,2008,sida,6.0,1078
DEU,Western Europe,WVS,7,2018,sida,6.2,1523
SWE,Western Europe,WVS,6,2011,sida,6.4,1206
BRA,Latin America,WVS,7,2018,sida,6.4,1762
NLD,Western Europe,WVS,7,2022,sida,6.4,2057
CHE,Western Europe,EVS,5,2008,sida,6.8,1253
NIR,Western Europe,WVS,7,2022,sida,7.0,446
ZWE,Sub-Saharan Africa,WVS,7,2020,sida,7.5,1202
KEN,Sub-Saharan Africa,WVS,7,2021,sida,7.6,1231
RWA,Sub-Saharan Africa,WVS,6,2012,sida,8.7,1527
NZL,"North America, Australia & New Zealand",WVS,7,2020,sida,9.3,1057
AND,Western Europe,WVS,7,2018,sida,11.4,1004
TTO,Caribbean,WVS,6,2010,sida,11.9,999
PRI,Latin America,WVS,7,2018,sida,12.1,1127
ESP,Western Europe,WVS,6,2011,sida,12.3,1189
USA,"North America, Australia & New Zealand",WVS,7,2017,sida,13.1,2435
AUS,"North America, Australia & New Zealand",WVS,7,2018,sida,14.8,1813
CHL,Latin America,WVS,7,2018,sida,15.3,1000
